Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Company Size,Job Title,Role,Company,Min_experience,Max_experience,Average_experience,Average_Salary
2612877545272817,1 to 12 Years,M.Tech,$61K-$115K,"Washington, D.C.",USA,37,-95,83715,Family Lawyer,Mediator,Dana,1,12,6.5,88000
2106406708464129,3 to 13 Years,B.Tech,$57K-$112K,"Washington, D.C.",USA,37,-95,42596,Customer Support Specialist,Technical Support Specialist,Hindustan Zinc,3,13,8.0,84500
1452697675176235,4 to 8 Years,BBA,$59K-$80K,"Washington, D.C.",USA,37,-95,97329,Social Worker,Child Welfare Worker,Industrial and Commercial Bank of China (ICBC),4,8,6.0,69500
1154016927518145,0 to 13 Years,BBA,$58K-$83K,"Washington, D.C.",USA,37,-95,16527,Social Media Coordinator,Content Creator,United Natural Foods,0,13,6.5,70500
1718702790085609,1 to 15 Years,BCA,$55K-$93K,"Washington, D.C.",USA,37,-95,79156,Network Engineer,Network Administrator,Corteva,1,15,8.0,74000
720919191771470,5 to 15 Years,B.Com,$57K-$96K,"Washington, D.C.",USA,37,-95,103243,Dental Hygienist,Dental Public Health Hygienist,Woodside Petroleum,5,15,10.0,76500
785973632961982,2 to 8 Years,M.Tech,$62K-$111K,"Washington, D.C.",USA,37,-95,73216,Substance Abuse Counselor,Family Counselor,Kimberly-Clark,2,8,5.0,86500
1117740059129597,4 to 9 Years,MCA,$59K-$116K,"Washington, D.C.",USA,37,-95,87642,Software Tester,Automation Tester,LKQ,4,9,6.5,87500
163858570261372,1 to 11 Years,B.Tech,$65K-$127K,"Washington, D.C.",USA,37,-95,22049,Marketing Director,Digital Marketing Director,National Australia Bank (NAB),1,11,6.0,96000
3067915321133229,3 to 9 Years,MCA,$65K-$115K,"Washington, D.C.",USA,37,-95,132059,Legal Advisor,Legal Counsel,Scottish Mortgage Investment Trust,3,9,6.0,90000
2591748173448938,3 to 12 Years,MBA,$62K-$112K,"Washington, D.C.",USA,37,-95,49288,Event Coordinator,Wedding Coordinator,Phillips 66,3,12,7.5,87000
1541668775096583,1 to 10 Years,BBA,$63K-$95K,"Washington, D.C.",USA,37,-95,116535,Executive Assistant,Office Manager,Raymond James Financial,1,10,5.5,79000
578280732972515,1 to 10 Years,BCA,$60K-$89K,"Washington, D.C.",USA,37,-95,95223,Family Nurse Practitioner,Geriatric Nurse Practitioner,Rentokil Initial,1,10,5.5,74500
1857467344680894,1 to 12 Years,M.Tech,$59K-$110K,"Washington, D.C.",USA,37,-95,79682,Electrical Designer,PCB Designer,Kohl's,1,12,6.5,84500
2794588539303646,3 to 14 Years,MBA,$60K-$81K,"Washington, D.C.",USA,37,-95,119732,Technical Writer,Instructional Designer,BP (British Petroleum),3,14,8.5,70500
651626972559065,0 to 12 Years,MBA,$56K-$113K,"Washington, D.C.",USA,37,-95,64051,Chemical Engineer,Process Engineer,Magellan Financial Group,0,12,6.0,84500
2157654378793930,5 to 14 Years,BCA,$65K-$94K,"Washington, D.C.",USA,37,-95,88775,Network Security Specialist,Security Operations Center (SOC) Analyst,Playtech,5,14,9.5,79500
2023742927595188,1 to 10 Years,BA,$60K-$124K,"Washington, D.C.",USA,37,-95,81579,Product Designer,Industrial Designer,Marriott International,1,10,5.5,92000
1893592202091008,2 to 15 Years,MCA,$57K-$101K,"Washington, D.C.",USA,37,-95,15426,Data Engineer,Data Architect,PI Industries,2,15,8.5,79000
2532902298907255,1 to 15 Years,BBA,$55K-$99K,"Washington, D.C.",USA,37,-95,49723,Financial Analyst,Budget Analyst,Marsh & McLennan,1,15,8.0,77000
2419733867820216,5 to 14 Years,M.Com,$57K-$126K,"Washington, D.C.",USA,37,-95,109091,Market Research Analyst,Market Researcher,Hero MotoCorp,5,14,9.5,91500
2855349821024514,4 to 14 Years,M.Tech,$56K-$100K,"Washington, D.C.",USA,37,-95,119517,Email Marketing Specialist,Deliverability Analyst,St. James's Place plc,4,14,9.0,78000
514544369694481,0 to 13 Years,B.Tech,$55K-$106K,"Washington, D.C.",USA,37,-95,69761,Financial Advisor,Investment Advisor,Hilton Worldwide Holdings,0,13,6.5,80500
1093247761446495,1 to 8 Years,MBA,$56K-$124K,"Washington, D.C.",USA,37,-95,54755,Customer Support Specialist,Customer Success Manager,Blackstone,1,8,4.5,90000
836732699852048,5 to 10 Years,BCA,$59K-$119K,"Washington, D.C.",USA,37,-95,32815,Research Scientist,Senior Researcher,ManpowerGroup,5,10,7.5,89000
2747832226975212,1 to 15 Years,BBA,$56K-$94K,"Washington, D.C.",USA,37,-95,60990,SEM Specialist,SEM Analyst,Jacobs Solutions,1,15,8.0,75000
1378638541988994,0 to 15 Years,BCA,$56K-$100K,"Washington, D.C.",USA,37,-95,120968,Software Developer,Mobile App Developer,Target,0,15,7.5,78000
2802817003365496,1 to 10 Years,M.Tech,$59K-$105K,"Washington, D.C.",USA,37,-95,75717,Family Lawyer,Child Custody Lawyer,Seven Group Holdings,1,10,5.5,82000
314749544248063,2 to 13 Years,BBA,$59K-$112K,"Washington, D.C.",USA,37,-95,52346,Accountant,Forensic Accountant,Tesla,2,13,7.5,85500
2730949172159967,1 to 11 Years,BBA,$64K-$103K,"Washington, D.C.",USA,37,-95,71124,Mechanical Engineer,Manufacturing Engineer,Zoetis,1,11,6.0,83500
2008080450347516,2 to 9 Years,BBA,$56K-$130K,"Washington, D.C.",USA,37,-95,131219,SEO Analyst,Technical SEO Analyst,J.B. Hunt Transport Services,2,9,5.5,93000
2518052471746229,3 to 8 Years,MCA,$63K-$128K,"Washington, D.C.",USA,37,-95,36271,Research Analyst,Market Research Analyst,Clorox Company,3,8,5.5,95500
2772546742619075,0 to 10 Years,BBA,$64K-$112K,"Washington, D.C.",USA,37,-95,97535,Account Executive,Sales Account Executive,J.M. Smucker,0,10,5.0,88000
3094508327539523,1 to 15 Years,MBA,$56K-$112K,"Washington, D.C.",USA,37,-95,127620,Accountant,Forensic Accountant,Jacobs Solutions,1,15,8.0,84000
2132028661327811,3 to 11 Years,MBA,$61K-$95K,"Washington, D.C.",USA,37,-95,34828,Account Executive,Sales Account Executive,Knight-Swift Transportation Holdings,3,11,7.0,78000
2451926324645350,4 to 8 Years,PhD,$61K-$87K,"Washington, D.C.",USA,37,-95,104838,Social Media Coordinator,Content Creator,Sonic Healthcare,4,8,6.0,74000
2656266539403065,1 to 9 Years,M.Tech,$60K-$120K,"Washington, D.C.",USA,37,-95,48299,Legal Counsel,Intellectual Property Lawyer,Suncorp Group,1,9,5.0,90000
669633319312638,1 to 9 Years,M.Tech,$60K-$80K,"Washington, D.C.",USA,37,-95,74588,Operations Manager,Supply Chain Manager,AGCO,1,9,5.0,70000
636972385810782,4 to 13 Years,MCA,$55K-$108K,"Washington, D.C.",USA,37,-95,69223,Network Engineer,Network Administrator,A-Mark Precious Metals,4,13,8.5,81500
1108686133123737,2 to 14 Years,BA,$58K-$106K,"Washington, D.C.",USA,37,-95,110937,UX/UI Designer,Interaction Designer,Grasim Industries,2,14,8.0,82000
976988167472812,2 to 13 Years,B.Com,$59K-$127K,"Washington, D.C.",USA,37,-95,63551,Aerospace Engineer,Avionics Engineer,Sherwin-Williams,2,13,7.5,93000
402189982229276,4 to 14 Years,M.Com,$59K-$99K,"Washington, D.C.",USA,37,-95,41140,Software Engineer,Backend Developer,Block,4,14,9.0,79000
2688668371020329,3 to 11 Years,M.Tech,$58K-$108K,"Washington, D.C.",USA,37,-95,92843,Paralegal,Litigation Paralegal,Albemarle,3,11,7.0,83000
1054328448157198,5 to 13 Years,B.Tech,$56K-$125K,"Washington, D.C.",USA,37,-95,115379,Copywriter,SEO Copywriter,Whitbread plc,5,13,9.0,90500
2723595412483765,3 to 9 Years,B.Com,$62K-$109K,"Washington, D.C.",USA,37,-95,128088,Administrative Assistant,Data Entry Specialist,Deutsche Lufthansa AG,3,9,6.0,85500
2603936286105,2 to 13 Years,PhD,$64K-$106K,"Washington, D.C.",USA,37,-95,82146,Graphic Designer,UI/UX Designer,Dow,2,13,7.5,85000
2526705540863085,1 to 13 Years,MBA,$60K-$87K,"Washington, D.C.",USA,37,-95,105614,Physician Assistant,Surgical Physician Assistant,ON Semiconductor,1,13,7.0,73500
1645762682404668,3 to 11 Years,PhD,$55K-$130K,"Washington, D.C.",USA,37,-95,37065,Business Development Manager,Sales Manager,Suncorp Group,3,11,7.0,92500
2400219143080326,1 to 12 Years,PhD,$63K-$94K,"Washington, D.C.",USA,37,-95,52235,HR Manager,Employee Development Manager,BAE Systems,1,12,6.5,78500
1877715563425427,3 to 14 Years,BCA,$58K-$86K,"Washington, D.C.",USA,37,-95,86957,Customer Service Representative,Live Chat Support Agent,Univar Solutions,3,14,8.5,72000
153037087009125,5 to 15 Years,B.Com,$55K-$112K,"Washington, D.C.",USA,37,-95,90626,Research Analyst,Social Science Researcher,BJ's Wholesale Club,5,15,10.0,83500
306824492819882,4 to 14 Years,MBA,$64K-$118K,"Washington, D.C.",USA,37,-95,120575,Event Planner,Corporate Event Planner,General Motors,4,14,9.0,91000
782509251780096,3 to 14 Years,MBA,$64K-$124K,"Washington, D.C.",USA,37,-95,95590,Customer Support Specialist,Help Desk Analyst,Divi's Laboratories,3,14,8.5,94000
2837618256999826,0 to 11 Years,B.Com,$60K-$91K,"Washington, D.C.",USA,37,-95,122885,Physician Assistant,Surgical Physician Assistant,Sonic Automotive,0,11,5.5,75500
2235018987206774,5 to 9 Years,BA,$61K-$101K,"Washington, D.C.",USA,37,-95,28085,Technical Writer,Content Writer,BHEL (Bharat Heavy Electricals Limited),5,9,7.0,81000
1535132819762188,1 to 9 Years,M.Tech,$62K-$86K,"Washington, D.C.",USA,37,-95,76548,Supply Chain Manager,Demand Planner,Prudential Financial,1,9,5.0,74000
1274282325041753,5 to 14 Years,BCA,$58K-$87K,"Washington, D.C.",USA,37,-95,95330,Teacher,Subject Matter Expert,PepsiCo,5,14,9.5,72500
987958141955646,3 to 14 Years,BA,$58K-$94K,"Washington, D.C.",USA,37,-95,24084,Marketing Analyst,Data Analyst,Hess,3,14,8.5,76000
2177767030817358,2 to 8 Years,MCA,$58K-$130K,"Washington, D.C.",USA,37,-95,14540,Digital Marketing Specialist,Social Media Manager,Cipla,2,8,5.0,94000
48705352173034,4 to 9 Years,M.Com,$64K-$124K,"Washington, D.C.",USA,37,-95,74984,Database Administrator,Database Developer,ICICI Bank,4,9,6.5,94000
273432488955878,4 to 13 Years,M.Tech,$65K-$113K,"Washington, D.C.",USA,37,-95,57145,Sales Representative,Account Executive,AECOM,4,13,8.5,89000
1558544668234391,0 to 15 Years,M.Tech,$56K-$94K,"Washington, D.C.",USA,37,-95,69346,Family Nurse Practitioner,Pediatric Nurse Practitioner,Fortune Brands Innovations,0,15,7.5,75000
486543378997310,3 to 12 Years,M.Tech,$65K-$117K,"Washington, D.C.",USA,37,-95,119796,Interior Designer,Residential Interior Designer,Sage Group,3,12,7.5,91000
2585410974909452,1 to 11 Years,M.Tech,$60K-$107K,"Washington, D.C.",USA,37,-95,24206,Financial Advisor,Investment Advisor,Lockheed Martin,1,11,6.0,83500
1846152596968006,2 to 8 Years,B.Com,$56K-$130K,"Washington, D.C.",USA,37,-95,67508,Art Teacher,Fine Arts Instructor,Plains GP Holdings,2,8,5.0,93000
2576555640008304,4 to 8 Years,MBA,$60K-$127K,"Washington, D.C.",USA,37,-95,16050,Legal Advisor,In-House Counsel,Owens & Minor,4,8,6.0,93500
1507556758997236,4 to 12 Years,MBA,$55K-$99K,"Washington, D.C.",USA,37,-95,72479,Human Resources Manager,HR Generalist,"Wyndham Hotels & Resorts, Inc.",4,12,8.0,77000
611199931803572,1 to 14 Years,M.Tech,$65K-$103K,"Washington, D.C.",USA,37,-95,130121,Marketing Specialist,Content Marketing Manager,Britannia Industries,1,14,7.5,84000
2313035864332619,3 to 8 Years,BBA,$65K-$94K,"Washington, D.C.",USA,37,-95,30408,IT Manager,IT Director,Capital One Financial,3,8,5.5,79500
2747321650657418,2 to 11 Years,M.Com,$55K-$123K,"Washington, D.C.",USA,37,-95,36165,Art Director,Art Curator,Cipla,2,11,6.5,89000
1794075371489196,2 to 9 Years,B.Tech,$61K-$122K,"Washington, D.C.",USA,37,-95,77806,UX/UI Designer,Interaction Designer,Alcoa,2,9,5.5,91500
1600073412296765,5 to 9 Years,BA,$60K-$130K,"Washington, D.C.",USA,37,-95,49372,Accountant,Tax Accountant,MTU Aero Engines AG,5,9,7.0,95000
69582829939780,5 to 13 Years,B.Com,$61K-$111K,"Washington, D.C.",USA,37,-95,50173,Legal Secretary,Legal Assistant,Dominion Energy,5,13,9.0,86000
1008685182056558,2 to 9 Years,M.Com,$55K-$82K,"Washington, D.C.",USA,37,-95,108083,Architect,Project Architect,Volkswagen Group,2,9,5.5,68500
1353542339048629,4 to 15 Years,M.Tech,$65K-$95K,"Washington, D.C.",USA,37,-95,62695,UX Researcher,User Researcher,NIO Inc.,4,15,9.5,80000
1233665687745594,2 to 10 Years,PhD,$64K-$130K,"Washington, D.C.",USA,37,-95,41665,Chemical Engineer,Research and Development (R&D) Engineer,CF Industries Holdings,2,10,6.0,97000
1885314008279212,3 to 15 Years,BBA,$62K-$99K,"Washington, D.C.",USA,37,-95,75636,Chemical Analyst,Quality Control Analyst,"Fidelity Investments, Inc.",3,15,9.0,80500
2489689040188151,2 to 14 Years,MBA,$57K-$125K,"Washington, D.C.",USA,37,-95,126069,Marketing Analyst,Data Analyst,"Revlon, Inc.",2,14,8.0,91000
2983760713813111,3 to 8 Years,BA,$65K-$111K,"Washington, D.C.",USA,37,-95,73453,Legal Secretary,Legal Assistant,Altice USA,3,8,5.5,88000
1918528278758710,1 to 11 Years,BA,$56K-$99K,"Washington, D.C.",USA,37,-95,51445,Legal Counsel,Employment Lawyer,Taylor Wimpey,1,11,6.0,77500
724386991117688,2 to 12 Years,BA,$59K-$90K,"Washington, D.C.",USA,37,-95,109284,Digital Marketing Specialist,SEO Specialist,Rank Group,2,12,7.0,74500
2262716559136849,4 to 11 Years,BA,$58K-$127K,"Washington, D.C.",USA,37,-95,50343,IT Support Specialist,IT Systems Administrator,ODP,4,11,7.5,92500
2008900793770874,2 to 11 Years,BBA,$62K-$99K,"Washington, D.C.",USA,37,-95,84662,Teacher,Special Education Teacher,CSX,2,11,6.5,80500
1389095945499426,1 to 14 Years,MCA,$55K-$116K,"Washington, D.C.",USA,37,-95,89242,Inventory Analyst,Inventory Control Specialist,Coal India Limited,1,14,7.5,85500
1527412782609249,3 to 9 Years,M.Com,$64K-$93K,"Washington, D.C.",USA,37,-95,68213,Digital Marketing Specialist,Social Media Manager,Lithia Motors,3,9,6.0,78500
2487055779796949,2 to 15 Years,B.Com,$59K-$93K,"Washington, D.C.",USA,37,-95,101366,UX Researcher,Usability Analyst,Tata Motors,2,15,8.5,76000
1716347830036317,2 to 12 Years,MBA,$64K-$127K,"Washington, D.C.",USA,37,-95,69237,Network Security Specialist,Cybersecurity Analyst,Sinopharm Group,2,12,7.0,95500
2092499468620697,3 to 8 Years,BBA,$64K-$120K,"Washington, D.C.",USA,37,-95,129767,Network Administrator,Network Security Analyst,Cholamandalam Investment and Finance Company,3,8,5.5,92000
1052067643260411,1 to 10 Years,B.Com,$63K-$120K,"Washington, D.C.",USA,37,-95,29956,Legal Counsel,Intellectual Property Lawyer,Rank Group,1,10,5.5,91500
222422068611784,5 to 9 Years,BCA,$59K-$107K,"Washington, D.C.",USA,37,-95,104976,Network Security Specialist,Cybersecurity Analyst,NextEra Energy,5,9,7.0,83000
2405584353562480,4 to 11 Years,MCA,$62K-$119K,"Washington, D.C.",USA,37,-95,76051,Software Tester,Quality Assurance Analyst,Marsh & McLennan,4,11,7.5,90500
2587873410473405,1 to 10 Years,MBA,$65K-$99K,"Washington, D.C.",USA,37,-95,37906,Procurement Manager,Procurement Analyst,Brighthouse Financial,1,10,5.5,82000
77037413153899,5 to 8 Years,MCA,$64K-$91K,"Washington, D.C.",USA,37,-95,73369,UI Developer,Front-End Developer,Bharti Airtel,5,8,6.5,77500
315916009892470,5 to 9 Years,MBA,$60K-$100K,"Washington, D.C.",USA,37,-95,83045,Customer Support Specialist,Customer Success Manager,TJX,5,9,7.0,80000
136228017473376,3 to 11 Years,M.Com,$59K-$119K,"Washington, D.C.",USA,37,-95,16590,Graphic Designer,Web Graphic Designer,Walgreens Boots Alliance,3,11,7.0,89000
2888702077005167,0 to 13 Years,M.Tech,$65K-$128K,"Washington, D.C.",USA,37,-95,125850,Chemical Analyst,Quality Control Analyst,Deere,0,13,6.5,96500
1845813952004927,2 to 11 Years,PhD,$62K-$108K,"Washington, D.C.",USA,37,-95,29825,Customer Service Manager,Customer Support Manager,Tata Motors,2,11,6.5,85000
2286294994674616,5 to 14 Years,BA,$62K-$102K,"Washington, D.C.",USA,37,-95,44116,Java Developer,Java Backend Developer,Targa Resources,5,14,9.5,82000
1548046529536376,2 to 8 Years,B.Com,$60K-$112K,"Washington, D.C.",USA,37,-95,62038,Family Nurse Practitioner,Geriatric Nurse Practitioner,Kainos Group,2,8,5.0,86000
250851503570549,4 to 10 Years,PhD,$62K-$111K,"Washington, D.C.",USA,37,-95,70517,Sales Associate,Retail Sales Associate,Ameriprise Financial,4,10,7.0,86500
2340298724174512,1 to 14 Years,B.Tech,$61K-$93K,"Washington, D.C.",USA,37,-95,99785,Procurement Specialist,Procurement Coordinator,Aramark,1,14,7.5,77000
2346349027265517,3 to 10 Years,PhD,$61K-$87K,"Washington, D.C.",USA,37,-95,120700,Data Scientist,Machine Learning Engineer,Gap,3,10,6.5,74000
2910223322290536,3 to 11 Years,MCA,$63K-$127K,"Washington, D.C.",USA,37,-95,36325,Software Engineer,Backend Developer,EOG Resources,3,11,7.0,95000
1431106136772587,2 to 14 Years,B.Com,$58K-$111K,"Washington, D.C.",USA,37,-95,46308,Graphic Designer,UI/UX Designer,Petronet LNG,2,14,8.0,84500
654791968633056,2 to 12 Years,MCA,$60K-$100K,"Washington, D.C.",USA,37,-95,107029,UX/UI Designer,Interaction Designer,Bajaj Auto,2,12,7.0,80000
1142895406735675,4 to 11 Years,M.Tech,$62K-$127K,"Washington, D.C.",USA,37,-95,119894,Paralegal,Real Estate Paralegal,Gree Electric Appliances,4,11,7.5,94500
2768396865305425,5 to 11 Years,BBA,$57K-$110K,"Washington, D.C.",USA,37,-95,26251,Architect,Architectural Designer,General Motors,5,11,8.0,83500
1263325370967838,0 to 9 Years,M.Com,$55K-$89K,"Washington, D.C.",USA,37,-95,134105,Procurement Specialist,Procurement Coordinator,W.R. Berkley,0,9,4.5,72000
2823668819539037,5 to 15 Years,BA,$62K-$100K,"Washington, D.C.",USA,37,-95,31519,Procurement Manager,Procurement Analyst,Graphic Packaging Holding,5,15,10.0,81000
453797525604383,0 to 10 Years,B.Com,$60K-$120K,"Washington, D.C.",USA,37,-95,78190,Marketing Coordinator,Digital Marketing Coordinator,Ulta Beauty,0,10,5.0,90000
211835568469659,5 to 13 Years,B.Tech,$55K-$100K,"Washington, D.C.",USA,37,-95,132561,Paralegal,Corporate Paralegal,SF Express,5,13,9.0,77500
847016451743690,4 to 8 Years,PhD,$61K-$129K,"Washington, D.C.",USA,37,-95,72084,Art Teacher,Art Education Coordinator,Intercontinental Exchange,4,8,6.0,95000
2538589227013540,1 to 15 Years,MCA,$57K-$102K,"Washington, D.C.",USA,37,-95,116894,Content Writer,Content Strategist,Western Digital,1,15,8.0,79500
1544129569484499,5 to 13 Years,M.Com,$63K-$96K,"Washington, D.C.",USA,37,-95,107315,Investment Analyst,Portfolio Manager,AmerisourceBergen,5,13,9.0,79500
1629635165959981,3 to 14 Years,BCA,$55K-$83K,"Washington, D.C.",USA,37,-95,15779,UX/UI Designer,User Experience Designer,DuPont,3,14,8.5,69000
2940267147539252,3 to 12 Years,BA,$65K-$129K,"Washington, D.C.",USA,37,-95,41847,Digital Marketing Specialist,Social Media Manager,L&T Finance Holdings,3,12,7.5,97000
299123149191861,3 to 10 Years,M.Tech,$57K-$115K,"Washington, D.C.",USA,37,-95,24926,UX Researcher,Usability Analyst,BlackRock,3,10,6.5,86000
1154458699932227,3 to 8 Years,MBA,$57K-$120K,"Washington, D.C.",USA,37,-95,85252,Customer Success Manager,Onboarding Specialist,China Unicom,3,8,5.5,88500
1090351798389851,1 to 14 Years,PhD,$61K-$80K,"Washington, D.C.",USA,37,-95,26365,Paralegal,Real Estate Paralegal,Chesapeake Energy,1,14,7.5,70500
381666965479879,3 to 8 Years,BA,$61K-$113K,"Washington, D.C.",USA,37,-95,72996,Nurse Practitioner,Primary Care Nurse Practitioner,PulteGroup,3,8,5.5,87000
124951004976401,5 to 10 Years,BBA,$55K-$106K,"Washington, D.C.",USA,37,-95,100430,Registered Nurse,Staff Nurse,3M,5,10,7.5,80500
2273350146396997,3 to 15 Years,MCA,$62K-$104K,"Washington, D.C.",USA,37,-95,46975,Landscape Architect,Residential Landscape Designer,Western & Southern Financial Group,3,15,9.0,83000
2527435853140812,3 to 15 Years,M.Tech,$57K-$91K,"Washington, D.C.",USA,37,-95,74591,Network Technician,Network Security Specialist,State Farm Insurance,3,15,9.0,74000
1464391724039571,3 to 14 Years,BA,$57K-$80K,"Washington, D.C.",USA,37,-95,120553,Network Technician,Network Security Specialist,Sage Group,3,14,8.5,68500
257347921482504,0 to 8 Years,B.Com,$55K-$87K,"Washington, D.C.",USA,37,-95,93509,Network Engineer,Network Administrator,Bath & Body Works,0,8,4.0,71000
1289401521277005,3 to 14 Years,M.Com,$58K-$123K,"Washington, D.C.",USA,37,-95,39831,Aerospace Engineer,Avionics Engineer,EasyJet,3,14,8.5,90500
548203211713083,4 to 15 Years,B.Com,$55K-$111K,"Washington, D.C.",USA,37,-95,90119,Data Engineer,Data Architect,China Vanke,4,15,9.5,83000
2752238499937695,4 to 14 Years,M.Com,$59K-$96K,"Washington, D.C.",USA,37,-95,81687,Market Analyst,Competitive Intelligence Analyst,V-Guard Industries,4,14,9.0,77500
3051669855384279,0 to 15 Years,BA,$65K-$97K,"Washington, D.C.",USA,37,-95,30058,Paralegal,Real Estate Paralegal,InterContinental Hotels Group,0,15,7.5,81000
2303807801348557,0 to 14 Years,B.Tech,$56K-$83K,"Washington, D.C.",USA,37,-95,62182,Back-End Developer,Server Developer,Northern Star Resources,0,14,7.0,69500
512465952832110,3 to 12 Years,M.Tech,$56K-$115K,"Washington, D.C.",USA,37,-95,100629,Administrative Assistant,Data Entry Specialist,Berger Paints India Limited,3,12,7.5,85500
2694838360681861,4 to 15 Years,B.Tech,$58K-$111K,"Washington, D.C.",USA,37,-95,90317,Front-End Engineer,UI/UX Front-End Developer,Western Union Company,4,15,9.5,84500
2843624942922418,5 to 14 Years,M.Tech,$59K-$91K,"Washington, D.C.",USA,37,-95,25549,Psychologist,School Psychologist,CRH (China Resources Holdings),5,14,9.5,75000
2581134526393289,4 to 11 Years,BCA,$62K-$83K,"Washington, D.C.",USA,37,-95,45731,Legal Assistant,Paralegal,Persimmon plc,4,11,7.5,72500
760909631259858,0 to 11 Years,MBA,$63K-$81K,"Washington, D.C.",USA,37,-95,70898,Veterinarian,Small Animal Veterinarian,Fiserv,0,11,5.5,72000
1378483227898430,1 to 15 Years,BA,$56K-$86K,"Washington, D.C.",USA,37,-95,96829,Administrative Assistant,Executive Assistant,Williams-Sonoma,1,15,8.0,71000
436654446536928,4 to 12 Years,B.Tech,$64K-$126K,"Washington, D.C.",USA,37,-95,83010,HR Coordinator,Recruitment Coordinator,Baker Hughes,4,12,8.0,95000
1928738439504538,4 to 12 Years,B.Tech,$60K-$106K,"Washington, D.C.",USA,37,-95,26729,UX Researcher,Usability Analyst,Exxon Mobil,4,12,8.0,83000
1248918561920547,3 to 11 Years,BBA,$62K-$85K,"Washington, D.C.",USA,37,-95,95195,Marketing Director,Brand Director,Kraft Heinz,3,11,7.0,73500
1254656712177614,1 to 13 Years,M.Com,$60K-$100K,"Washington, D.C.",USA,37,-95,73958,Quality Assurance Analyst,Test Automation Engineer,APA Group,1,13,7.0,80000
176618734504166,4 to 12 Years,BA,$56K-$93K,"Washington, D.C.",USA,37,-95,34695,Front-End Developer,UI/UX Developer,Pacific Life,4,12,8.0,74500
1313963697622321,5 to 13 Years,BA,$65K-$80K,"Washington, D.C.",USA,37,-95,15487,Family Nurse Practitioner,Pediatric Nurse Practitioner,Gap,5,13,9.0,72500
2688990262639247,1 to 10 Years,B.Tech,$56K-$93K,"Washington, D.C.",USA,37,-95,21258,Customer Support Specialist,Customer Success Manager,United Technologies Corporation,1,10,5.5,74500
2290652122234008,3 to 8 Years,MCA,$58K-$91K,"Washington, D.C.",USA,37,-95,133696,Web Designer,Frontend Web Designer,Deutsche Pfandbriefbank AG,3,8,5.5,74500
2684843684887153,4 to 11 Years,BCA,$65K-$97K,"Washington, D.C.",USA,37,-95,24427,Data Engineer,ETL Developer,American Express,4,11,7.5,81000
421574236324792,5 to 8 Years,M.Com,$64K-$90K,"Washington, D.C.",USA,37,-95,31155,Digital Marketing Specialist,Social Media Manager,Maruti Suzuki India,5,8,6.5,77000
805310744884756,2 to 12 Years,BCA,$63K-$118K,"Washington, D.C.",USA,37,-95,23091,Human Resources Manager,Employee Relations Specialist,CSL Limited,2,12,7.0,90500
2898912906789868,1 to 13 Years,PhD,$61K-$127K,"Washington, D.C.",USA,37,-95,29617,Marketing Specialist,Content Marketing Manager,Quest Diagnostics,1,13,7.0,94000
695412930737001,3 to 15 Years,M.Com,$59K-$127K,"Washington, D.C.",USA,37,-95,84799,Research Scientist,Research Analyst,Avnet,3,15,9.0,93000
2737182507786075,5 to 11 Years,B.Com,$64K-$103K,"Washington, D.C.",USA,37,-95,94548,Executive Assistant,Project Coordinator,Berkeley Group Holdings,5,11,8.0,83500
1137283658242698,5 to 13 Years,MCA,$59K-$113K,"Washington, D.C.",USA,37,-95,15647,Electrical Engineer,Power Systems Engineer,Micron Technology,5,13,9.0,86000
83576116311836,5 to 11 Years,B.Com,$65K-$128K,"Washington, D.C.",USA,37,-95,41524,Brand Ambassador,Product Demonstrator,Beach Energy,5,11,8.0,96500
3034715466559208,0 to 15 Years,BBA,$65K-$94K,"Washington, D.C.",USA,37,-95,30244,Nurse Manager,Clinical Nurse Manager,LPL Financial Holdings,0,15,7.5,79500
1620332731326425,0 to 12 Years,B.Com,$63K-$126K,"Washington, D.C.",USA,37,-95,133461,SEO Analyst,SEO Content Strategist,China Unicom,0,12,6.0,94500
1946778240564169,2 to 12 Years,MCA,$61K-$120K,"Washington, D.C.",USA,37,-95,34749,Financial Advisor,Retirement Planner,Molina Healthcare,2,12,7.0,90500
2930141639259425,3 to 13 Years,B.Com,$65K-$112K,"Washington, D.C.",USA,37,-95,133011,Systems Engineer,Cloud Systems Engineer,CRH (China Resources Holdings),3,13,8.0,88500
393372059649797,5 to 15 Years,B.Tech,$64K-$80K,"Washington, D.C.",USA,37,-95,61279,Digital Marketing Specialist,SEO Specialist,Baidu,5,15,10.0,72000
67168306012522,5 to 12 Years,M.Com,$60K-$128K,"Washington, D.C.",USA,37,-95,124847,Project Manager,IT Project Manager,Commonwealth Bank of Australia,5,12,8.5,94000
2487214741443007,0 to 9 Years,B.Tech,$64K-$83K,"Washington, D.C.",USA,37,-95,41169,Aerospace Engineer,Avionics Engineer,Oracle,0,9,4.5,73500
1698864894422566,2 to 11 Years,PhD,$56K-$86K,"Washington, D.C.",USA,37,-95,35370,Software Engineer,Backend Developer,Dana,2,11,6.5,71000
588312208468007,4 to 10 Years,B.Com,$63K-$113K,"Washington, D.C.",USA,37,-95,16033,Civil Engineer,Water Resources Engineer,Dow,4,10,7.0,88000
1864719432800474,0 to 9 Years,MCA,$60K-$96K,"Washington, D.C.",USA,37,-95,75608,Paralegal,Litigation Paralegal,"Harley-Davidson, Inc.",0,9,4.5,78000
